activity_id,student_id,activity_date,login_count,video_minutes,resources_viewed,quiz_attempts,forum_posts,session_minutes
LMS002293,STU00115,2026-05-26,8,80,14,0,5,138
LMS002294,STU00115,2026-03-08,7,37,8,5,2,13
LMS002295,STU00115,2026-01-28,3,159,3,1,0,62
LMS002296,STU00115,2026-02-02,4,176,5,4,2,149
LMS002297,STU00115,2026-03-21,5,20,2,0,0,150
LMS002298,STU00115,2026-03-21,7,111,6,3,2,32
LMS002299,STU00115,2026-03-04,4,180,13,1,0,172
LMS002300,STU00115,2026-02-08,4,82,1,1,1,226
LMS002301,STU00116,2026-06-08,6,160,15,1,4,153
LMS002302,STU00116,2026-02-09,5,64,13,2,3,203
LMS002303,STU00116,2026-01-05,5,32,1,1,5,197
LMS002304,STU00116,2026-01-29,0,57,13,4,0,235
LMS002305,STU00116,2026-02-07,5,147,14,0,5,200
LMS002306,STU00116,2026-01-04,8,10,9,5,0,114
LMS002307,STU00116,2026-02-04,6,53,1,1,0,232
LMS002308,STU00116,2026-01-13,4,26,3,2,0,64
LMS002309,STU00116,2026-03-13,1,103,7,5,5,179
LMS002310,STU00116,2026-03-30,3,49,3,5,4,46
LMS002311,STU00116,2026-02-15,0,56,7,0,2,224
LMS002312,STU00116,2026-06-30,2,145,3,2,5,229
LMS002313,STU00116,2026-02-10,3,14,4,3,1,81
LMS002314,STU00116,2026-02-28,8,172,2,2,4,151
LMS002315,STU00116,2026-06-29,7,56,11,3,2,119
LMS002316,STU00116,2026-02-07,2,11,1,2,4,208
LMS002317,STU00116,2026-01-20,8,103,5,3,5,18
LMS002318,STU00116,2026-02-05,1,57,6,0,0,86
LMS002319,STU00116,2026-05-05,5,104,0,2,4,164
LMS002320,STU00116,2026-04-29,1,107,2,0,5,95
LMS002321,STU00117,2026-04-17,0,136,11,1,0,133
LMS002322,STU00117,2026-04-23,8,101,6,2,5,96
LMS002323,STU00117,2026-06-12,1,173,13,0,2,187
LMS002324,STU00117,2026-06-11,3,77,13,1,0,112
LMS002325,STU00117,2026-03-31,1,175,7,1,5,134
LMS002326,STU00117,2026-05-13,4,18,8,3,5,123
LMS002327,STU00117,2026-04-12,2,54,13,4,5,121
LMS002328,STU00117,2026-06-19,4,50,10,5,3,59
LMS002329,STU00117,2026-03-23,2,46,10,4,2,79
LMS002330,STU00117,2026-03-30,2,71,15,1,0,19
LMS002331,STU00117,2026-06-14,8,6,12,2,4,13
LMS002332,STU00117,2026-06-29,4,92,0,5,4,88
LMS002333,STU00117,2026-01-13,0,162,9,5,5,80
LMS002334,STU00117,2026-01-25,7,52,10,5,3,125
LMS002335,STU00117,2026-03-01,8,34,6,5,2,42
LMS002336,STU00117,2026-06-27,7,61,1,5,1,95
LMS002337,STU00117,2026-04-22,1,7,8,0,5,57
LMS002338,STU00117,2026-03-15,0,144,0,4,1,206
LMS002339,STU00117,2026-04-19,4,2,5,2,1,89
LMS002340,STU00117,2026-01-16,7,153,9,3,5,33
LMS002341,STU00118,2026-05-07,2,42,10,2,1,94
LMS002342,STU00118,2026-04-17,6,125,7,4,2,202
LMS002343,STU00118,2026-04-10,0,51,15,5,5,227
LMS002344,STU00118,2026-05-20,5,52,9,4,4,117
LMS002345,STU00118,2026-01-26,1,39,12,1,5,50
LMS002346,STU00118,2026-03-11,8,3,14,3,2,233
LMS002347,STU00118,2026-04-03,4,160,3,3,3,137
LMS002348,STU00118,2026-01-19,3,101,5,2,5,137
LMS002349,STU00118,2026-01-28,8,111,7,1,4,60
LMS002350,STU00118,2026-01-08,8,153,2,4,5,139
LMS002351,STU00118,2026-04-02,2,26,6,1,0,78
LMS002352,STU00118,2026-05-11,1,167,4,3,0,25
LMS002353,STU00118,2026-02-22,7,53,15,2,0,219
LMS002354,STU00118,2026-02-25,6,113,6,3,1,183
LMS002355,STU00118,2026-06-21,3,157,3,2,2,103
LMS002356,STU00118,2026-06-08,8,79,1,4,4,120
LMS002357,STU00118,2026-04-13,8,4,13,1,1,210
LMS002358,STU00118,2026-06-17,1,91,11,5,1,209
LMS002359,STU00118,2026-01-23,2,44,14,4,4,128
LMS002360,STU00118,2026-01-28,8,118,9,3,0,170
LMS002361,STU00119,2026-06-12,6,55,10,1,3,224
LMS002362,STU00119,2026-03-30,6,176,11,4,4,176
LMS002363,STU00119,2026-03-10,8,10,5,4,5,203
LMS002364,STU00119,2026-02-11,2,60,14,5,2,150
LMS002365,STU00119,2026-02-24,0,168,5,2,0,68
LMS002366,STU00119,2026-02-11,0,114,2,1,5,24
LMS002367,STU00119,2026-05-25,7,23,13,1,4,59
LMS002368,STU00119,2026-03-24,2,122,12,0,4,190
LMS002369,STU00119,2026-05-27,2,14,2,5,1,98
LMS002370,STU00119,2026-05-13,6,22,8,3,0,57
LMS002371,STU00119,2026-01-11,5,120,12,3,5,47
LMS002372,STU00119,2026-03-05,1,59,0,2,4,85
LMS002373,STU00119,2026-06-16,0,131,8,0,3,65
LMS002374,STU00119,2026-04-27,8,49,7,1,1,76
LMS002375,STU00119,2026-06-01,1,122,6,5,4,151
LMS002376,STU00119,2026-01-02,4,163,4,3,4,218
LMS002377,STU00119,2026-05-25,4,158,1,2,0,140
LMS002378,STU00119,2026-04-28,8,167,8,0,5,35
LMS002379,STU00119,2026-02-13,6,55,7,5,3,1
LMS002380,STU00119,2026-03-06,5,125,3,1,1,53
LMS002381,STU00120,2026-02-06,6,47,13,1,2,176
LMS002382,STU00120,2026-04-01,0,112,12,2,3,203
LMS002383,STU00120,2026-05-21,5,33,0,0,3,182
LMS002384,STU00120,2026-03-13,6,126,8,2,3,109
LMS002385,STU00120,2026-01-13,5,6,14,0,1,195
LMS002386,STU00120,2026-04-01,1,137,14,3,1,212
LMS002387,STU00120,2026-03-10,0,131,6,0,5,88
LMS002388,STU00120,2026-05-10,2,127,6,5,0,174
LMS002389,STU00120,2026-02-25,6,28,10,2,0,161
LMS002390,STU00120,2026-05-20,0,109,12,0,1,234
LMS002391,STU00120,2026-03-24,5,86,4,3,4,79
LMS002392,STU00120,2026-03-07,3,80,13,0,4,141
LMS002393,STU00120,2026-05-07,6,17,1,4,1,168
LMS002394,STU00120,2026-03-09,8,13,12,4,1,97
LMS002395,STU00120,2026-05-14,1,176,1,5,1,124
LMS002396,STU00120,2026-06-02,5,40,3,4,1,215
LMS002397,STU00120,2026-01-02,3,38,0,2,1,145
LMS002398,STU00120,2026-04-16,8,30,0,1,0,230
LMS002399,STU00120,2026-01-08,1,171,14,1,1,165
LMS002400,STU00120,2026-04-08,0,107,5,4,3,125
LMS002401,STU00121,2026-04-22,7,116,9,4,3,237
LMS002402,STU00121,2026-01-20,6,105,7,4,3,234
LMS002403,STU00121,2026-03-25,4,44,2,5,2,144
LMS002404,STU00121,2026-04-26,8,162,4,4,4,149
LMS002405,STU00121,2026-01-01,3,64,5,1,5,238
LMS002406,STU00121,2026-05-25,4,111,11,5,1,218
LMS002407,STU00121,2026-06-18,2,131,15,5,4,12
LMS002408,STU00121,2026-03-30,2,76,4,1,0,92
LMS002409,STU00121,2026-06-16,0,26,3,3,4,123
LMS002410,STU00121,2026-01-03,3,19,6,1,2,70
LMS002411,STU00121,2026-04-26,4,11,10,5,1,65
LMS002412,STU00121,2026-05-02,7,36,9,1,0,26
LMS002413,STU00121,2026-04-14,0,119,2,5,1,216
LMS002414,STU00121,2026-04-27,8,129,6,0,1,56
LMS002415,STU00121,2026-03-29,0,37,6,0,5,222
LMS002416,STU00121,2026-04-18,7,91,9,1,0,159
LMS002417,STU00121,2026-05-23,7,100,4,5,3,222
LMS002418,STU00121,2026-03-14,1,115,14,3,4,110
LMS002419,STU00121,2026-01-24,3,112,5,5,0,153
LMS002420,STU00121,2026-06-27,7,55,2,1,2,12
LMS002421,STU00122,2026-04-14,0,10,12,3,3,174
LMS002422,STU00122,2026-04-21,2,82,11,3,4,40
LMS002423,STU00122,2026-04-28,5,110,15,0,0,175
LMS002424,STU00122,2026-06-06,0,95,1,1,2,91
LMS002425,STU00122,2026-05-10,1,152,0,5,3,146
LMS002426,STU00122,2026-06-20,3,81,10,2,2,166
LMS002427,STU00122,2026-04-19,0,20,3,2,1,219
LMS002428,STU00122,2026-05-10,5,27,8,3,4,37
LMS002429,STU00122,2026-02-01,3,27,3,4,2,237
LMS002430,STU00122,2026-04-11,0,58,14,3,3,76
LMS002431,STU00122,2026-05-07,4,74,0,0,4,184
LMS002432,STU00122,2026-04-14,7,132,9,5,1,87
LMS002433,STU00122,2026-05-24,5,88,9,0,4,122
LMS002434,STU00122,2026-03-08,1,45,5,4,5,29
LMS002435,STU00122,2026-02-26,5,41,3,2,4,16
LMS002436,STU00122,2026-06-04,5,161,1,1,3,117
LMS002437,STU00122,2026-06-29,5,153,11,4,2,208
LMS002438,STU00122,2026-06-05,7,87,4,2,0,3
LMS002439,STU00122,2026-04-27,4,148,2,0,3,148
LMS002440,STU00122,2026-05-29,4,120,2,1,2,45
LMS002441,STU00123,2026-05-24,4,86,6,5,3,76
LMS002442,STU00123,2026-03-09,1,135,12,1,0,2
LMS002443,STU00123,2026-05-27,0,132,1,1,0,104
LMS002444,STU00123,2026-05-03,1,174,7,0,5,100
LMS002445,STU00123,2026-03-27,0,161,8,4,2,208
LMS002446,STU00123,2026-03-01,3,84,13,3,0,95
LMS002447,STU00123,2026-02-04,7,96,0,4,5,213
LMS002448,STU00123,2026-03-21,0,166,8,5,1,208
LMS002449,STU00123,2026-06-10,5,71,5,1,1,132
LMS002450,STU00123,2026-03-13,0,136,13,5,5,239
LMS002451,STU00123,2026-06-26,7,37,3,1,0,5
LMS002452,STU00123,2026-04-05,4,102,0,2,2,68
LMS002453,STU00123,2026-03-13,2,76,15,0,2,159
LMS002454,STU00123,2026-02-05,4,76,4,3,4,129
LMS002455,STU00123,2026-05-17,8,139,13,4,0,68
LMS002456,STU00123,2026-04-13,4,103,0,5,2,20
LMS002457,STU00123,2026-05-08,8,79,9,0,3,213
LMS002458,STU00123,2026-04-19,4,101,5,2,4,2
LMS002459,STU00123,2026-03-16,7,44,12,3,5,60
LMS002460,STU00123,2026-01-24,8,19,6,5,3,112
LMS002461,STU00124,2026-05-19,1,68,2,3,1,203
LMS002462,STU00124,2026-01-21,6,164,4,1,4,174
LMS002463,STU00124,2026-05-23,7,25,9,1,4,225
LMS002464,STU00124,2026-01-06,1,167,14,5,3,205
LMS002465,STU00124,2026-03-01,8,73,3,0,0,175
LMS002466,STU00124,2026-02-03,3,28,0,1,5,188
LMS002467,STU00124,2026-06-24,7,131,12,2,1,96
LMS002468,STU00124,2026-03-16,8,15,10,3,1,119
LMS002469,STU00124,2026-03-30,2,19,11,3,0,56
LMS002470,STU00124,2026-04-22,3,18,2,1,4,238
LMS002471,STU00124,2026-05-26,3,152,5,1,5,203
LMS002472,STU00124,2026-06-11,0,119,10,2,1,74
LMS002473,STU00124,2026-03-14,4,85,11,2,1,7
LMS002474,STU00124,2026-01-19,1,85,1,4,2,187
LMS002475,STU00124,2026-06-22,8,122,4,3,2,68
LMS002476,STU00124,2026-01-10,7,33,3,2,0,232
LMS002477,STU00124,2026-06-15,7,66,1,3,5,26
LMS002478,STU00124,2026-06-22,2,166,12,5,4,60
LMS002479,STU00124,2026-04-30,3,131,4,3,4,173
LMS002480,STU00124,2026-03-08,3,103,13,2,2,148
LMS002481,STU00125,2026-04-04,8,38,8,4,0,20
LMS002482,STU00125,2026-05-24,6,21,3,4,4,22
LMS002483,STU00125,2026-02-19,7,118,3,0,2,79
LMS002484,STU00125,2026-02-14,6,71,14,0,2,116
LMS002485,STU00125,2026-04-25,1,8,11,1,4,98
LMS002486,STU00125,2026-03-24,7,126,3,1,5,22
LMS002487,STU00125,2026-06-01,1,7,0,0,0,2
LMS002488,STU00125,2026-02-13,3,38,11,5,3,42
LMS002489,STU00125,2026-06-28,1,76,4,2,4,57
LMS002490,STU00125,2026-04-30,1,180,8,5,4,93
LMS002491,STU00125,2026-03-13,1,14,11,4,1,14
LMS002492,STU00125,2026-04-11,1,162,8,2,4,196
LMS002493,STU00125,2026-02-23,4,107,2,0,3,49
LMS002494,STU00125,2026-05-21,7,170,6,4,0,1
LMS002495,STU00125,2026-05-22,0,38,6,4,1,235
LMS002496,STU00125,2026-04-06,7,37,14,2,0,47
LMS002497,STU00125,2026-01-28,6,82,8,2,4,37
LMS002498,STU00125,2026-04-15,7,6,13,1,5,236
LMS002499,STU00125,2026-03-23,8,99,9,5,1,231
LMS002500,STU00125,2026-04-17,4,7,13,2,2,59
LMS002501,STU00126,2026-02-08,0,37,14,1,4,35
LMS002502,STU00126,2026-06-26,7,32,12,0,1,51
LMS002503,STU00126,2026-04-25,8,103,12,5,3,93
LMS002504,STU00126,2026-03-31,0,39,1,5,5,157
LMS002505,STU00126,2026-05-23,1,43,3,1,3,230
LMS002506,STU00126,2026-03-15,7,175,9,3,4,137
LMS002507,STU00126,2026-01-21,2,27,5,4,0,18
LMS002508,STU00126,2026-03-19,2,11,9,3,4,92
LMS002509,STU00126,2026-05-23,6,70,4,3,4,108
LMS002510,STU00126,2026-02-24,3,100,12,5,4,0
LMS002511,STU00126,2026-01-10,3,43,4,2,0,181
LMS002512,STU00126,2026-01-16,4,86,15,0,2,72
LMS002513,STU00126,2026-04-05,4,138,5,0,1,193
LMS002514,STU00126,2026-01-19,1,8,1,2,2,30
LMS002515,STU00126,2026-03-11,7,129,6,0,0,185
LMS002516,STU00126,2026-03-14,4,128,15,5,0,82
LMS002517,STU00126,2026-06-01,1,23,2,5,4,69
LMS002518,STU00126,2026-04-08,3,125,2,4,1,172
LMS002519,STU00126,2026-06-25,8,111,13,3,2,29
LMS002520,STU00126,2026-05-09,8,88,0,4,5,102
LMS002521,STU00127,2026-06-24,2,145,4,1,2,8
LMS002522,STU00127,2026-03-05,2,80,14,4,5,154
LMS002523,STU00127,2026-01-13,6,140,3,4,0,127
LMS002524,STU00127,2026-03-26,7,14,13,2,1,204
LMS002525,STU00127,2026-03-08,1,68,13,3,1,111
LMS002526,STU00127,2026-01-21,5,176,4,3,5,33
LMS002527,STU00127,2026-02-27,3,158,10,3,2,176
LMS002528,STU00127,2026-04-28,3,140,0,5,0,63
LMS002529,STU00127,2026-04-12,7,93,14,2,3,214
LMS002530,STU00127,2026-04-23,1,8,11,2,0,166
LMS002531,STU00127,2026-06-19,5,99,7,4,4,193
LMS002532,STU00127,2026-01-17,1,93,1,1,2,98
LMS002533,STU00127,2026-05-13,4,131,8,4,5,35
LMS002534,STU00127,2026-05-15,8,22,0,5,5,184
LMS002535,STU00127,2026-06-21,5,61,15,0,0,139
LMS002536,STU00127,2026-01-15,7,150,1,4,3,10
LMS002537,STU00127,2026-05-06,5,81,4,1,0,59
LMS002538,STU00127,2026-01-09,1,18,15,4,4,99
LMS002539,STU00127,2026-02-20,8,19,1,5,2,49
LMS002540,STU00127,2026-03-09,4,134,4,0,3,160
LMS002541,STU00128,2026-01-22,5,164,5,0,5,96
LMS002542,STU00128,2026-04-11,0,126,9,1,3,225
LMS002543,STU00128,2026-04-24,5,102,14,3,5,167
LMS002544,STU00128,2026-01-31,2,42,9,5,4,95
LMS002545,STU00128,2026-05-01,0,108,7,1,5,83
LMS002546,STU00128,2026-06-12,6,13,14,5,4,143
LMS002547,STU00128,2026-01-26,6,39,7,1,4,161
LMS002548,STU00128,2026-05-09,3,39,10,5,5,20
LMS002549,STU00128,2026-05-07,2,10,3,4,4,210
LMS002550,STU00128,2026-04-07,4,92,2,1,0,102
LMS002551,STU00128,2026-02-25,8,101,15,2,4,230
LMS002552,STU00128,2026-02-16,3,7,3,3,3,2
LMS002553,STU00128,2026-04-07,6,164,14,3,2,192
LMS002554,STU00128,2026-05-02,4,40,11,1,3,228
LMS002555,STU00128,2026-03-19,8,107,10,0,3,104
LMS002556,STU00128,2026-03-19,2,138,6,1,4,195
LMS002557,STU00128,2026-01-24,4,79,9,0,3,16
LMS002558,STU00128,2026-01-04,3,18,14,4,5,216
LMS002559,STU00128,2026-05-08,6,79,0,2,2,93
LMS002560,STU00128,2026-05-20,2,124,8,1,1,4
LMS002561,STU00129,2026-04-19,3,14,3,3,1,14
LMS002562,STU00129,2026-06-21,5,161,2,3,2,145
LMS002563,STU00129,2026-03-28,6,131,15,1,1,94
LMS002564,STU00129,2026-03-15,2,110,0,3,4,106
LMS002565,STU00129,2026-05-02,7,57,11,2,3,128
LMS002566,STU00129,2026-01-23,2,29,8,5,0,80
LMS002567,STU00129,2026-02-11,4,150,5,2,5,163
LMS002568,STU00129,2026-04-24,8,60,9,2,0,199
LMS002569,STU00129,2026-06-16,2,96,0,5,1,65
LMS002570,STU00129,2026-02-08,4,141,9,5,3,108
LMS002571,STU00129,2026-04-07,1,52,4,5,4,97
LMS002572,STU00129,2026-03-29,8,165,3,5,3,41
LMS002573,STU00129,2026-05-15,1,16,8,4,4,30
LMS002574,STU00129,2026-01-19,0,97,0,0,1,69
LMS002575,STU00129,2026-01-22,8,85,9,3,5,59
LMS002576,STU00129,2026-05-25,8,85,11,0,0,130
LMS002577,STU00129,2026-01-02,1,59,5,3,1,89
LMS002578,STU00129,2026-06-17,8,1,2,5,2,58
LMS002579,STU00129,2026-01-05,4,110,5,5,0,233
LMS002580,STU00129,2026-01-23,6,43,9,4,3,172
LMS002581,STU00130,2026-06-29,1,114,9,3,3,35
LMS002582,STU00130,2026-03-07,2,63,3,5,0,184
LMS002583,STU00130,2026-01-17,2,165,0,1,3,3
LMS002584,STU00130,2026-06-09,6,127,10,2,1,45
LMS002585,STU00130,2026-05-11,7,87,5,3,4,40
LMS002586,STU00130,2026-06-08,7,129,6,2,3,218
LMS002587,STU00130,2026-01-30,6,177,4,2,2,175
LMS002588,STU00130,2026-03-29,0,15,11,3,3,106
LMS002589,STU00130,2026-05-03,8,2,11,5,3,222
LMS002590,STU00130,2026-04-26,7,41,2,2,0,112
LMS002591,STU00130,2026-06-22,2,153,0,1,5,64
LMS002592,STU00130,2026-03-20,5,46,0,0,4,132
LMS002593,STU00130,2026-06-10,8,102,10,1,0,45
LMS002594,STU00130,2026-05-22,7,61,10,2,5,58
LMS002595,STU00130,2026-05-01,5,156,12,4,1,171
LMS002596,STU00130,2026-01-07,1,90,10,3,5,159
LMS002597,STU00130,2026-06-12,4,63,13,4,5,61
LMS002598,STU00130,2026-05-01,4,107,3,4,1,104
LMS002599,STU00130,2026-05-22,4,119,11,0,1,93
LMS002600,STU00130,2026-04-25,5,77,10,5,1,131
LMS002601,STU00131,2026-05-21,2,54,1,0,0,124
LMS002602,STU00131,2026-05-25,6,23,10,2,3,187
LMS002603,STU00131,2026-04-29,5,95,3,1,0,18
LMS002604,STU00131,2026-02-04,1,50,8,1,0,181
LMS002605,STU00131,2026-04-11,2,37,6,2,2,75
LMS002606,STU00131,2026-02-22,6,17,8,2,4,170
LMS002607,STU00131,2026-03-23,6,173,12,3,5,153
LMS002608,STU00131,2026-03-22,1,117,5,5,5,191
LMS002609,STU00131,2026-06-08,6,20,12,5,0,26
LMS002610,STU00131,2026-06-12,6,11,0,5,1,89
LMS002611,STU00131,2026-02-06,0,50,6,2,5,94
LMS002612,STU00131,2026-06-07,7,83,8,0,4,58
LMS002613,STU00131,2026-01-14,4,142,10,0,4,106
LMS002614,STU00131,2026-02-23,6,138,6,4,4,55
LMS002615,STU00131,2026-04-12,4,85,6,5,3,161
LMS002616,STU00131,2026-05-26,1,128,6,5,5,36
LMS002617,STU00131,2026-04-25,2,22,9,1,0,163
LMS002618,STU00131,2026-06-03,8,152,14,4,4,130
LMS002619,STU00131,2026-02-15,8,148,14,2,0,68
LMS002620,STU00131,2026-02-26,7,57,3,5,2,93
LMS002621,STU00132,2026-02-28,1,123,8,0,5,192
LMS002622,STU00132,2026-06-28,4,110,8,4,3,40
LMS002623,STU00132,2026-04-15,4,117,11,3,3,26
LMS002624,STU00132,2026-02-04,0,162,1,0,1,231
LMS002625,STU00132,2026-02-28,4,74,13,5,5,207
LMS002626,STU00132,2026-04-25,6,23,6,0,0,51
LMS002627,STU00132,2026-01-25,7,101,11,1,0,156
LMS002628,STU00132,2026-06-09,3,108,9,3,4,190
LMS002629,STU00132,2026-05-24,0,56,9,4,5,163
LMS002630,STU00132,2026-06-13,0,105,3,3,0,1
LMS002631,STU00132,2026-04-16,4,92,11,5,2,161
LMS002632,STU00132,2026-01-09,7,179,3,2,0,199
LMS002633,STU00132,2026-01-13,7,52,14,3,2,108
LMS002634,STU00132,2026-02-27,2,36,15,3,1,179
LMS002635,STU00132,2026-01-07,7,134,0,5,5,207
LMS002636,STU00132,2026-04-28,7,158,11,5,3,62
LMS002637,STU00132,2026-02-25,3,43,10,0,1,226
LMS002638,STU00132,2026-03-17,8,115,1,5,1,157
LMS002639,STU00132,2026-05-15,2,144,4,3,2,177
LMS002640,STU00132,2026-03-28,8,60,13,5,5,56
LMS002641,STU00133,2026-02-02,8,138,8,2,3,159
LMS002642,STU00133,2026-06-12,4,117,1,1,4,197
LMS002643,STU00133,2026-03-06,2,118,7,1,3,138
LMS002644,STU00133,2026-01-06,8,51,14,1,2,9
LMS002645,STU00133,2026-04-28,1,52,3,1,1,205
LMS002646,STU00133,2026-05-07,0,96,0,5,1,227
LMS002647,STU00133,2026-02-16,6,43,4,2,5,25
LMS002648,STU00133,2026-02-16,2,142,1,1,1,68
LMS002649,STU00133,2026-06-13,6,10,0,0,4,116
LMS002650,STU00133,2026-05-05,6,114,7,0,2,162
LMS002651,STU00133,2026-04-12,3,28,7,2,3,192
LMS002652,STU00133,2026-05-14,0,10,4,2,4,188
LMS002653,STU00133,2026-06-10,5,171,3,2,2,150
LMS002654,STU00133,2026-04-30,1,13,9,4,5,131
LMS002655,STU00133,2026-02-12,2,151,2,5,5,116
LMS002656,STU00133,2026-02-17,3,114,12,2,1,111
LMS002657,STU00133,2026-02-04,8,33,0,3,4,192
LMS002658,STU00133,2026-05-26,6,180,3,3,3,45
LMS002659,STU00133,2026-02-10,5,49,4,4,3,165
LMS002660,STU00133,2026-05-17,2,106,6,1,3,24
LMS002661,STU00134,2026-02-15,5,126,1,4,2,77
LMS002662,STU00134,2026-06-11,2,87,12,1,1,185
LMS002663,STU00134,2026-05-25,1,102,10,2,2,93
LMS002664,STU00134,2026-05-17,5,34,7,5,5,152
LMS002665,STU00134,2026-01-18,3,3,12,3,5,190
LMS002666,STU00134,2026-01-05,6,68,12,0,1,48
LMS002667,STU00134,2026-02-23,1,63,11,5,1,55
LMS002668,STU00134,2026-02-11,3,172,7,4,5,113
LMS002669,STU00134,2026-06-04,8,25,15,5,0,29
LMS002670,STU00134,2026-01-29,6,112,12,0,1,200
LMS002671,STU00134,2026-05-06,3,53,8,1,1,159
LMS002672,STU00134,2026-06-21,0,15,6,1,1,55
LMS002673,STU00134,2026-03-02,6,101,1,1,4,24
LMS002674,STU00134,2026-02-14,0,96,10,2,2,61
LMS002675,STU00134,2026-02-20,3,134,3,3,1,119
LMS002676,STU00134,2026-02-19,2,68,6,0,5,11
LMS002677,STU00134,2026-03-02,6,166,14,1,2,234
LMS002678,STU00134,2026-04-01,5,35,14,1,0,77
LMS002679,STU00134,2026-02-25,2,10,10,5,1,147
LMS002680,STU00134,2026-03-03,1,85,12,4,5,211
LMS002681,STU00135,2026-04-04,4,84,11,5,3,236
LMS002682,STU00135,2026-04-01,1,60,2,0,4,204
LMS002683,STU00135,2026-05-25,1,61,5,5,1,210
LMS002684,STU00135,2026-03-23,4,28,13,4,5,127
LMS002685,STU00135,2026-02-08,5,80,15,2,0,163
LMS002686,STU00135,2026-05-13,2,64,14,1,5,119
LMS002687,STU00135,2026-02-16,6,97,9,5,3,34
LMS002688,STU00135,2026-06-11,6,126,2,3,2,61
LMS002689,STU00135,2026-05-31,1,162,2,0,1,191
LMS002690,STU00135,2026-04-01,0,21,6,5,5,89
LMS002691,STU00135,2026-03-12,8,4,10,0,1,195
LMS002692,STU00135,2026-05-25,3,16,3,2,4,29
LMS002693,STU00135,2026-04-27,4,79,8,3,4,189
LMS002694,STU00135,2026-03-12,6,12,13,1,1,144
LMS002695,STU00135,2026-06-17,1,95,0,4,3,61
LMS002696,STU00135,2026-03-02,1,107,14,5,5,55
LMS002697,STU00135,2026-04-29,1,103,10,4,2,75
LMS002698,STU00135,2026-01-29,1,166,5,3,0,51
LMS002699,STU00135,2026-06-29,8,118,0,1,1,105
LMS002700,STU00135,2026-01-04,3,86,14,0,1,222
LMS002701,STU00136,2026-02-16,8,58,3,3,2,89
LMS002702,STU00136,2026-02-06,0,46,2,0,0,234
LMS002703,STU00136,2026-06-02,0,103,12,1,1,224
LMS002704,STU00136,2026-03-27,8,167,15,2,2,62
LMS002705,STU00136,2026-03-24,4,37,12,0,0,228
LMS002706,STU00136,2026-01-07,4,82,5,0,1,35
LMS002707,STU00136,2026-05-25,4,73,4,1,2,29
LMS002708,STU00136,2026-03-25,8,109,2,3,1,163
LMS002709,STU00136,2026-06-21,3,3,10,2,0,114
LMS002710,STU00136,2026-02-08,7,128,15,4,2,88
LMS002711,STU00136,2026-06-12,0,100,0,4,1,17
LMS002712,STU00136,2026-03-20,7,43,10,2,4,47
LMS002713,STU00136,2026-02-24,2,122,7,2,3,132
LMS002714,STU00136,2026-04-09,2,150,6,5,0,114
LMS002715,STU00136,2026-02-17,4,16,13,1,5,94
LMS002716,STU00136,2026-03-29,7,106,10,5,4,227
LMS002717,STU00136,2026-01-23,2,106,11,4,1,143
LMS002718,STU00136,2026-05-26,1,88,3,4,4,132
LMS002719,STU00136,2026-01-23,4,72,3,1,5,174
LMS002720,STU00136,2026-06-10,1,169,10,0,3,77
LMS002721,STU00137,2026-05-17,2,148,14,1,0,27
LMS002722,STU00137,2026-01-01,4,3,3,5,5,174
LMS002723,STU00137,2026-01-19,4,105,10,3,1,179
LMS002724,STU00137,2026-01-05,5,143,6,0,5,8
LMS002725,STU00137,2026-06-01,6,160,11,1,1,182
LMS002726,STU00137,2026-05-17,1,68,11,2,5,193
LMS002727,STU00137,2026-04-10,3,134,3,4,1,132
LMS002728,STU00137,2026-01-18,0,118,6,4,5,225
LMS002729,STU00137,2026-05-09,6,64,9,2,1,220
LMS002730,STU00137,2026-04-01,7,156,2,4,3,92
LMS002731,STU00137,2026-01-06,5,4,9,5,3,48
LMS002732,STU00137,2026-04-03,6,48,7,0,1,49
LMS002733,STU00137,2026-02-10,3,29,14,1,3,61
LMS002734,STU00137,2026-02-02,4,146,1,5,5,231
LMS002735,STU00137,2026-02-15,6,176,6,4,1,228
LMS002736,STU00137,2026-03-02,0,134,7,4,3,213
LMS002737,STU00137,2026-02-16,4,62,4,3,4,130
LMS002738,STU00137,2026-04-07,0,92,10,0,2,19
LMS002739,STU00137,2026-03-23,1,60,15,2,5,11
LMS002740,STU00137,2026-03-03,7,94,14,5,3,74
LMS002741,STU00138,2026-03-24,0,142,2,5,4,190
LMS002742,STU00138,2026-04-23,6,104,6,4,1,121
LMS002743,STU00138,2026-05-04,4,100,0,0,2,71
LMS002744,STU00138,2026-06-29,1,154,5,5,0,157
LMS002745,STU00138,2026-03-17,1,63,3,4,4,170
LMS002746,STU00138,2026-02-26,2,62,6,4,2,75
LMS002747,STU00138,2026-06-20,0,167,5,1,1,61
LMS002748,STU00138,2026-05-04,6,138,0,4,2,61
LMS002749,STU00138,2026-03-13,6,81,1,3,1,0
LMS002750,STU00138,2026-05-07,4,129,4,4,0,14
LMS002751,STU00138,2026-04-09,2,72,4,2,0,25
LMS002752,STU00138,2026-03-30,0,111,10,4,0,98
LMS002753,STU00138,2026-04-01,0,52,14,1,4,19
LMS002754,STU00138,2026-06-11,0,137,4,2,4,193
LMS002755,STU00138,2026-03-20,4,37,8,0,5,142
LMS002756,STU00138,2026-01-15,8,147,14,1,5,91
